player,team,xG,goals,shots,xG_per_shot,finishing_diff,shots_per_match
Rubén Salvador Pérez Del Mármol,Elche,0.053715347999999996,0,2,0.026857673999999998,-0.053715347999999996,0.2
Rubén Salvador Pérez Del Mármol,Getafe,0.039996292,0,2,0.019998146,-0.039996292,0.2
Rubén Salvador Pérez Del Mármol,Granada,0.7036331515,0,17,0.041390185382352944,-0.7036331515,1.7
Rubén Salvador Pérez Del Mármol,Leganés,0.050975302,0,3,0.016991767333333335,-0.050975302,0.3
Rubén Salvador Pérez Del Mármol,RC Deportivo La Coruña,0.018761465,0,1,0.018761465,-0.018761465,0.1
Rubén Salvador Pérez Del Mármol,Real Betis,0.03088438,1,2,0.01544219,0.96911562,0.2
Rubén Sobrino Pozuelo,Cádiz,0.451684872,0,2,0.225842436,-0.451684872,0.2
Rubén Sobrino Pozuelo,Deportivo Alavés,0.365378148,0,5,0.0730756296,-0.365378148,0.5
Rubén Suárez Estrada,Levante UD,0.05150518,0,1,0.05150518,-0.05150518,0.1
Rudi Völler,Germany,0.7619725749999999,1,4,0.19049314374999998,0.23802742500000007,0.4
Rudy Gestede,Aston Villa,5.597000951,5,63,0.08884128493650793,-0.5970009510000001,6.3
Ruesha Littlejohn,Birmingham City WFC,1.059897468,0,9,0.11776638533333333,-1.059897468,0.9
Rui Manuel César Costa,Fiorentina,0.243933,0,2,0.1219665,-0.243933,0.2
Rui Pedro dos Santos Patrício,Portugal,0.044307828,0,1,0.044307828,-0.044307828,0.1
Rui Zhang,China PR Women's,0.394762017,0,8,0.049345252125,-0.394762017,0.8
Rumi Utsugi,OL Reign,0.163674512,1,6,0.02727908533333333,0.836325488,0.6
Ruslan Malinovskiy,Ukraine,1.785335409,0,12,0.14877795075,-1.785335409,1.2
Russell Martin,Norwich City,2.054110376,3,19,0.10811107242105264,0.9458896239999999,1.9
Ruth Álvarez Bela,Madrid CFF,0.5235022395,0,8,0.0654377799375,-0.5235022395,0.8
Ruud Krol,Ajax,0.057811126000000004,0,2,0.028905563000000002,-0.057811126000000004,0.2
Ruud Krol,Netherlands,0.229983613,1,8,0.028747951625,0.770016387,0.8
Ruud van Nistelrooy,Manchester United,1.257128708,0,5,0.2514257416,-1.257128708,0.5
Ruud van Nistelrooy,Málaga,0.66310431,0,3,0.22103477000000002,-0.66310431,0.3
Ruud van Nistelrooy,Real Madrid,3.345054645,4,14,0.23893247464285713,0.6549453550000002,1.4
Ryad Boudebouz,Montpellier,3.187014147,2,54,0.059018780500000007,-1.1870141470000002,5.4
Ryad Boudebouz,Real Betis,0.022670262,0,1,0.022670262,-0.022670262,0.1
Ryad Boudebouz,Saint-Étienne,0.0739471,0,2,0.03697355,-0.0739471,0.2
Ryan Bennett,Norwich City,0.928823091,0,9,0.10320256566666668,-0.928823091,0.9
Ryan Bertrand,Southampton,1.433594356,1,13,0.11027648892307693,-0.43359435599999996,1.3
Ryan Fraser,Scotland,0.11751447699999999,0,3,0.03917149233333333,-0.11751447699999999,0.3
Ryan Gareis,Houston Dash,0.302417343,0,5,0.0604834686,-0.302417343,0.5
Ryan Giggs,Manchester United,0.5211230695,0,6,0.08685384491666666,-0.5211230695,0.6
Ryan Gravenberch,Netherlands,0.073137064,0,2,0.036568532,-0.073137064,0.2
Ryan Hollingshead,LAFC,0.11676895000000001,1,3,0.038922983333333334,0.88323105,0.3
Ryan Isaac Mendes da Graça,Cape Verde Islands,1.438899783,2,6,0.23981663050000002,0.5611002169999999,0.6
Ryan Isaac Mendes da Graça,Lille,0.026182761,0,1,0.026182761,-0.026182761,0.1
Ryan Mason,Tottenham Hotspur,1.982158061,1,19,0.10432410847368422,-0.982158061,1.9
Ryan Shawcross,Stoke City,0.912323885,0,8,0.114040485625,-0.912323885,0.8
Ryan Williams,North Carolina Courage,0.19082862,0,2,0.09541431,-0.19082862,0.2
Ryder Matos Santos,Carpi,4.0046367015,2,31,0.12918182908064516,-2.0046367015,3.1
Ryder Matos Santos,Udinese,0.434509565,0,3,0.14483652166666666,-0.434509565,0.3
Rémi Gomis,Nantes,0.406348651,0,5,0.0812697302,-0.406348651,0.5
Rémi Mulumba,Lorient,0.320329152,0,4,0.080082288,-0.320329152,0.4
Rémi Oudin,Bordeaux,0.093137957,0,4,0.02328448925,-0.093137957,0.4
Rémi Walter,OGC Nice,0.686056087,0,12,0.057171340583333334,-0.686056087,1.2
Rémy Cabella,Lille,0.430880234,0,2,0.215440117,-0.430880234,0.2
Rémy Cabella,Marseille,1.1896450760000001,1,13,0.0915111596923077,-0.18964507600000013,1.3
Rémy Cabella,Olympique de Marseille,3.3149913939999998,4,36,0.09208309427777778,0.6850086060000002,3.6
Róbert Boženík,Slovakia,0.144735429,0,3,0.048245143,-0.144735429,0.3
Róbert Mak,Slovakia,0.14076689,0,1,0.14076689,-0.14076689,0.1
Róbert Mazáň,Celta Vigo,0.01758409,0,1,0.01758409,-0.01758409,0.1
Róbson de Souza,Real Madrid,0.221837022,0,5,0.0443674044,-0.221837022,0.5
Rômulo Souza Orestes Caldeira,Hellas Verona,0.851558727,0,11,0.07741442972727273,-0.851558727,1.1
Rúben Diogo Da Silva Neves,Portugal,0.10864336299999999,0,4,0.027160840749999998,-0.10864336299999999,0.4
Rúben Micael Freitas da Ressurreição,Real Zaragoza,0.055587362,0,1,0.055587362,-0.055587362,0.1
Rúben Miguel Nunes Vezo,Valencia,0.18432078000000002,0,4,0.046080195000000004,-0.18432078000000002,0.4
Rúben Santos Gato Alves Dias,Portugal,0.24869814899999998,0,4,0.062174537249999995,-0.24869814899999998,0.4
Rúrik Gíslason,Iceland,0.031669427,0,1,0.031669427,-0.031669427,0.1
Rüdiger Schnuphase,German DR,0.017512755,0,1,0.017512755,-0.017512755,0.1
Răzvan Dincă Raț,Rayo Vallecano,0.225778711,0,8,0.028222338875,-0.225778711,0.8
Răzvan Gabriel Marin,Romania,0.8962896000000001,2,6,0.14938160000000003,1.1037103999999998,0.6
Saara Katariina Kosola,WNT Finland,0.470588443,1,9,0.05228760477777778,0.529411557,0.9
Saba Lobzhanidze,Georgia,0.23191668,0,1,0.23191668,-0.23191668,0.1
Sabin Merino Zuloaga,Athletic Club,3.414831913,5,29,0.1177528245862069,1.585168087,2.9
Sacha Boey,Bayern Munich,0.36088833,0,1,0.36088833,-0.36088833,0.1
Sada Thioub,Angers,0.36244076000000003,1,2,0.18122038000000001,0.63755924,0.2
Sadio Mané,Liverpool,0.8892143849999999,1,3,0.296404795,0.11078561500000006,0.3
Sadio Mané,Senegal,2.324894299,3,10,0.2324894299,0.6751057010000001,1.0
Sadio Mané,Southampton,12.190605181,11,86,0.14175122303488372,-1.1906051810000005,8.6
Saeid Ezatolahi Afagh,Iran,0.14600601700000002,0,4,0.036501504250000004,-0.14600601700000002,0.4
Sael Kumbedi Nseke,Lyon,0.018967036,0,1,0.018967036,-0.018967036,0.1
Sahal Abdul Samad,Kerala Blasters,3.643702425,6,24,0.151820934375,2.356297575,2.4
Sahil Panwar,Odisha,0.310074245,0,3,0.10335808166666667,-0.310074245,0.3
Sahil Tavora,Hyderabad,0.24572616,1,7,0.035103737142857146,0.75427384,0.7
Sahil Tavora,SC Delhi,0.055979017,0,1,0.055979017,-0.055979017,0.1
Saido Berahino,West Bromwich Albion,6.131489743,4,36,0.1703191595277778,-2.1314897430000004,3.6
Saki Kumagai,AS Roma W,4.573062103,5,28,0.16332364653571427,0.4269378970000002,2.8
Saki Kumagai,Japan Women's,0.57622368,0,3,0.19207456,-0.57622368,0.3
Sakina Karchaoui,France Women's,2.684698422,3,12,0.22372486849999998,0.31530157800000014,1.2
Sakina Ouzraoui Diki,Morocco Women's,0.062382694,0,1,0.062382694,-0.062382694,0.1
Saleh Khalid Al Shehri,Saudi Arabia,0.246716218,1,3,0.08223873933333332,0.753283782,0.3
Salem Mohammed Al Dawsari,Saudi Arabia,1.8056524,3,14,0.12897517142857143,1.1943476,1.4
Salif Alassane Diao,Liverpool,0.14310518,0,1,0.14310518,-0.14310518,0.1
Salif Sané,Hannover 96,1.842135482,2,36,0.051170430055555556,0.157864518,3.6
Salif Sané,Senegal,0.301116563,0,4,0.07527914075,-0.301116563,0.4
Salih Uçan,AS Roma,0.12318043,0,1,0.12318043,-0.12318043,0.1
Salih Özcan,Turkey,0.038857285,0,1,0.038857285,-0.038857285,0.1
Salis Abdul Samed,Ghana,0.0265783,0,1,0.0265783,-0.0265783,0.1
Salis Abdul Samed,Lens,0.13637827,0,1,0.13637827,-0.13637827,0.1
Salma Amani,Morocco Women's,0.187161152,0,2,0.093580576,-0.187161152,0.2
Salma Paralluelo Ayingono,Barcelona WFC,8.98020169,20,60,0.14967002816666666,11.01979831,6.0
Salma Paralluelo Ayingono,Spain Women's,2.8020102319999998,2,27,0.10377815674074073,-0.8020102319999998,2.7
Salman Mohammed Al Faraj,Saudi Arabia,0.9068419699999999,1,3,0.30228065666666665,0.09315803000000011,0.3
Salomon Armand Magloire Kalou,Chelsea,0.049786408,0,1,0.049786408,-0.049786408,0.1
Salomon Armand Magloire Kalou,Hertha Berlin,8.838968272999999,14,55,0.16070851405454545,5.161031727000001,5.5
Salomon Junior Sambia,Montpellier,0.059672588,0,2,0.029836294,-0.059672588,0.2
Salvador Ballesta Vialcho,Málaga,0.49255022299999995,0,5,0.09851004459999999,-0.49255022299999995,0.5
Salvador Sevilla López,Espanyol,1.446508606,1,8,0.18081357575,-0.4465086060000001,0.8
Salvador Sevilla López,Real Betis,0.35210737299999995,0,4,0.08802684324999999,-0.35210737299999995,0.4
Saman Ghoddos,Iran,0.573766266,0,3,0.191255422,-0.573766266,0.3
Samantha Coffey,Portland Thorns,0.639552145,0,16,0.0399720090625,-0.639552145,1.6
Samantha Hiatt,Seattle Reign,0.43300415000000003,0,4,0.10825103750000001,-0.43300415000000003,0.4
Samantha Jerabek,Duisburg WFC,1.416043287,0,11,0.1287312079090909,-1.416043287,1.1
Samantha Johnson,Utah Royals,0.32709272,0,2,0.16354636,-0.32709272,0.2
Samantha June Mewis,Manchester City WFC,7.396523954,7,56,0.13208078489285716,-0.39652395400000007,5.6
Samantha June Mewis,North Carolina Courage,3.094332478,3,26,0.11901278761538461,-0.09433247800000011,2.6
Samantha June Mewis,United States Women's,1.101690285,2,16,0.0688556428125,0.8983097149999999,1.6
Samantha Kerr,Bayern München W,0.054153576,0,1,0.054153576,-0.054153576,0.1
Samantha May Kerr,Australia Women's,7.447650296,7,31,0.24024678374193548,-0.44765029599999995,3.1
Samantha May Kerr,Chelsea FCW,23.8185502,26,124,0.19208508225806453,2.1814497999999993,12.4
Samantha May Kerr,Chicago Red Stars,5.879474903,7,46,0.12781467180434783,1.1205250969999998,4.6
Samantha Staab,Washington Spirit,1.218900911,1,12,0.10157507591666666,-0.21890091099999998,1.2
Samantha Steuerwald,SC Freiburg,2.214396725,1,22,0.10065439659090908,-1.2143967249999998,2.2
Samantha Tierney,Leicester City WFC,4.422128316,3,26,0.17008185830769232,-1.4221283160000002,2.6
Sambou Yatabaré,Werder Bremen,1.395915818,1,8,0.17448947725,-0.395915818,0.8
Samet Akaydin,Turkey,0.30770031,1,2,0.153850155,0.69229969,0.2
Sami Hyypiä,Liverpool,0.669584667,1,3,0.22319488899999998,0.33041533300000003,0.3
Sami Khedira,Germany,0.18391593299999998,0,3,0.061305310999999994,-0.18391593299999998,0.3
Sami Khedira,Juventus,3.0859658420000002,5,22,0.14027117463636365,1.9140341579999998,2.2
Sami Khedira,Real Madrid,1.6564904409999999,1,7,0.23664149157142855,-0.6564904409999999,0.7
Samir Caetano de Souza Santos,Hellas Verona,0.123102123,1,2,0.0615510615,0.876897877,0.2
Samir Nasri,Manchester City,2.228996992,2,14,0.15921407085714284,-0.2289969919999999,1.4
Samir Nasri,Sevilla,0.12091874,0,1,0.12091874,-0.12091874,0.1
Samuel Castillejo Azuaga,Villarreal,1.659475057,1,29,0.05722327782758621,-0.6594750570000001,2.9
Samuel Chimerenka Chukwueze,Nigeria,0.198596445,0,4,0.04964911125,-0.198596445,0.4
Samuel Chimerenka Chukwueze,Villarreal,1.670010848,2,15,0.11133405653333334,0.329989152,1.5
Samuel Eto''o Fils,Barcelona,50.257991278,66,304,0.16532233973026314,15.742008722000001,30.4
Samuel García Sánchez,Villarreal,0.996313529,2,10,0.0996313529,1.003686471,1.0
Samuel Moutoussamy,Congo DR,2.106154874,2,9,0.23401720822222222,-0.10615487400000001,0.9
Samuel Moutoussamy,Nantes,0.17848999100000001,0,2,0.08924499550000001,-0.17848999100000001,0.2
Samuel Souprayen,Hellas Verona,0.415661879,0,7,0.05938026842857143,-0.415661879,0.7
Samuel Sáiz Alonso,Getafe,0.094284266,0,1,0.094284266,-0.094284266,0.1
Samuel Yves Umtiti,Barcelona,1.808446493,2,17,0.10637920547058823,0.19155350700000007,1.7
Samuel Yves Umtiti,France,0.061282128,1,2,0.030641064,0.938717872,0.2
Samuel Yves Umtiti,Lyon,2.240138241,1,16,0.1400086400625,-1.240138241,1.6
Samuele Longo,Frosinone,1.03002851,0,11,0.09363895545454545,-1.03002851,1.1
Samuele Longo,Huesca,0.27634266,0,1,0.27634266,-0.27634266,0.1
Sandesh Jhingan,ATK Mohun Bagan,0.18200149599999998,0,2,0.09100074799999999,-0.18200149599999998,0.2
Sandie Toletti,France Women's,0.685794562,1,8,0.08572432025,0.314205438,0.8
Sandie Toletti,Real Madrid CF W,2.301969374,2,22,0.10463497154545455,-0.301969374,2.2
Sandra Castelló Oliver,CD Sporting de Huelva,1.2850840865,1,17,0.07559318155882352,-0.28508408649999994,1.7
Sandra Hernández Rodríguez,Costa Adeje Tenerife,0.6517752330000001,1,11,0.05925229390909092,0.34822476699999994,1.1
Sandra María Jessen,Iceland Women's,0.62467863,0,5,0.124935726,-0.62467863,0.5
Sandra Starke,Chicago Red Stars,0.193641754,0,3,0.06454725133333333,-0.193641754,0.3
Sandra Starke,RB Leipzig W,1.799898674,2,25,0.07199594696,0.20010132599999997,2.5
Sandra Villafañe,Madrid CFF,0.615583208,0,6,0.10259720133333333,-0.615583208,0.6
Sandro Cois,Fiorentina,0.081083552,0,2,0.040541776,-0.081083552,0.2
Sandro Mazzola,Inter Milan,0.035139605,0,1,0.035139605,-0.035139605,0.1
Sandro Mazzola,Italy,0.235451721,0,5,0.0470903442,-0.235451721,0.5
Sandro Ramírez Castillo,Barcelona,3.291936633,2,18,0.1828853685,-1.2919366330000002,1.8
Sandro Ramírez Castillo,Málaga,0.23266910000000002,1,2,0.11633455000000001,0.7673308999999999,0.2
Sandro Ramírez Castillo,Real Valladolid,0.286082167,0,2,0.1430410835,-0.286082167,0.2
Sandro Ranieri Guimarães Cordeiro,West Bromwich Albion,0.047715346,0,3,0.015905115333333334,-0.047715346,0.3
Sandro Wagner,Darmstadt 98,12.8659071487,14,87,0.14788399021494253,1.1340928513000001,8.7
Sandy Baltimore,France Women's,2.045343012,2,10,0.2045343012,-0.045343012000000016,1.0
Sandy Mändly,Switzerland Women's,0.01604299,0,1,0.01604299,-0.01604299,0.1
Sang-Ho Na,South Korea,0.03396947,0,1,0.03396947,-0.03396947,0.1
Sanjeev Stalin,Kerala Blasters,0.279994684,0,4,0.069998671,-0.279994684,0.4
Sanjin Prcić,Levante UD,0.12510853,0,4,0.0312771325,-0.12510853,0.4
Sanjin Prcić,Strasbourg,0.017306305,0,1,0.017306305,-0.017306305,0.1
Sanne Troelsgaard-Nielsen,AS Roma W,0.631227312,2,6,0.105204552,1.368772688,0.6
Sanne Troelsgaard-Nielsen,Denmark Women's,0.175239995,1,4,0.04380999875,0.824760005,0.4
Sanni Maija Franssi,Real Sociedad de Fútbol,5.113629638,7,42,0.12175308661904762,1.886370362,4.2
Sanni Maija Franssi,WNT Finland,0.207335621,0,3,0.06911187366666667,-0.207335621,0.3
Sanson Pereira,Goa,0.1850042,0,2,0.0925021,-0.1850042,0.2
Santiago Arias Naranjo,Atlético Madrid,0.115568794,0,1,0.115568794,-0.115568794,0.1
Santiago Arias Naranjo,Cincinnati,0.05210463,0,1,0.05210463,-0.05210463,0.1
Santiago Arias Naranjo,Colombia,0.041316842,0,2,0.020658421,-0.041316842,0.2
Santiago Cazorla González,Arsenal,2.107031388,0,24,0.0877929745,-2.107031388,2.4
Santiago Cazorla González,Málaga,0.017256204,0,1,0.017256204,-0.017256204,0.1
Santiago Cazorla González,Villarreal,0.9966310939999999,2,11,0.09060282672727273,1.003368906,1.1
Santiago Cáseres,Villarreal,0.034452178,0,1,0.034452178,-0.034452178,0.1
Santiago Ezquerro Marín,Barcelona,0.12813532,0,1,0.12813532,-0.12813532,0.1
Santiago García,Werder Bremen,1.116540598,0,14,0.07975289985714286,-1.116540598,1.4
Santiago Juan Gentiletti Selak,Lazio,0.956114963,0,10,0.0956114963,-0.956114963,1.0
Santiago Mina Lorenzo,Celta Vigo,0.666658934,2,4,0.1666647335,1.333341066,0.4
Santiago Mina Lorenzo,Valencia,3.4748091409999997,4,27,0.12869663485185184,0.5251908590000003,2.7
Santiago Tomás Giménez,Mexico,1.007085926,0,8,0.12588574075,-1.007085926,0.8
Santiago Vergini,Getafe,0.7936681480000001,0,8,0.09920851850000001,-0.7936681480000001,0.8
Santiago Wilmer Acasiete Ariadela,Almería,0.084054396,0,1,0.084054396,-0.084054396,0.1
Saori Takarada,Japan Women's,0.19955195,0,1,0.19955195,-0.19955195,0.1
Saori Takarada,Leicester City WFC,1.659505686,1,12,0.1382921405,-0.6595056859999999,1.2
Saphir Sliti Taïder,Bologna,1.558459279,0,33,0.04722603875757576,-1.558459279,3.3
Sara Agrež,Köln,0.233283784,0,2,0.116641892,-0.233283784,0.2
Sara Baldi,Como W,0.7259886095,0,12,0.06049905079166667,-0.7259886095,1.2
Sara Baldi,Sampdoria W,1.359552506,2,27,0.05035379651851852,0.640447494,2.7
Sara Björk Gunnarsdóttir,Iceland Women's,0.561055503,0,4,0.14026387575,-0.561055503,0.4
Sara Björk Gunnarsdóttir,Juventus W,1.658776548,1,15,0.1105851032,-0.6587765480000001,1.5
Sara Caiazzo,Pomigliano,1.068820178,0,12,0.08906834816666666,-1.068820178,1.2
Sara Caroline Seger,Sweden Women's,0.512741807,0,5,0.10254836140000001,-0.512741807,0.5
Sara Doorsoun-Khajeh,Eintracht Frankfurt W,1.2696794690000002,3,10,0.12696794690000002,1.7303205309999998,1.0
Sara Däbritz,Germany Women's,5.231059651,3,35,0.14945884717142857,-2.231059651,3.5
Sara Gama,Italy Women's,0.009285938,0,1,0.009285938,-0.009285938,0.1
Sara Gama,Juventus W,0.472532138,0,9,0.052503570888888886,-0.472532138,0.9
Sara Gedsted Thrige Andersen,Denmark Women's,0.101689585,0,1,0.101689585,-0.101689585,0.1
Sara Holmgaard,Denmark Women's,0.168083572,0,2,0.084041786,-0.168083572,0.2
Sara Holmgaard,Everton LFC,0.861239592,2,7,0.12303422742857142,1.138760408,0.7
Sara Iren Lindbak Hørte,Norway Women's,0.07800752,0,1,0.07800752,-0.07800752,0.1
Sara Kristine Bantan Eggesvik,Philippines Women's,0.04942886,0,1,0.04942886,-0.04942886,0.1
Sara Mella,Sassuolo W,0.087543586,0,4,0.0218858965,-0.087543586,0.4
Sara Ortega Ruiz,Athletic Club Bilbao,0.89075109,2,13,0.06851931461538462,1.10924891,1.3
Sara Pavlović,Costa Adeje Tenerife,0.10682411,0,2,0.053412055,-0.10682411,0.2
Sara Schettino,Pomigliano,0.0208959,0,1,0.0208959,-0.0208959,0.1
Sara Tamarit,Valencia CF,0.278409593,1,8,0.034801199125,0.721590407,0.8
Sarah Anne Stratigakis,Bristol City WFC,0.154619416,0,2,0.077309708,-0.154619416,0.2
Sarah Emma Mayling,Aston Villa W,0.856479996,1,3,0.285493332,0.14352000399999998,0.3
Sarah Emma Mayling,Birmingham City WFC,1.382705725,0,12,0.11522547708333335,-1.382705725,1.2
Sarah Freutel,Duisburg WFC,0.489591033,1,8,0.061198879125,0.510408967,0.8
Sarah Gorden,Angel City,0.33588229999999997,0,4,0.08397057499999999,-0.33588229999999997,0.4
Sarah Gregorius,New Zealand Women's,0.6196388429999999,0,3,0.20654628099999997,-0.6196388429999999,0.3
Sarah Griffith,Chicago Red Stars,0.839987265,0,7,0.11999818071428571,-0.839987265,0.7
Sarah Huchet,Sampdoria W,0.335687439,0,8,0.041960929875,-0.335687439,0.8
Sarah Killion,NJ/NY Gotham FC,0.55411892,0,3,0.18470630666666665,-0.55411892,0.3
Sarah Puntigam,Austria Women's,0.467517158,0,8,0.05843964475,-0.467517158,0.8
Sarah Puntigam,Houston Dash,0.287585464,0,4,0.071896366,-0.287585464,0.4
Sarah Zadrazil,Austria Women's,0.21345485,0,2,0.106727425,-0.21345485,0.2
Sarah Zadrazil,Bayern München W,0.679513847,0,10,0.06795138469999999,-0.679513847,1.0
Sarai Linder,Germany Women's,0.031094408999999996,0,2,0.015547204499999998,-0.031094408999999996,0.2
Sarai Linder,Hoffenheim W,1.177501978,0,16,0.073593873625,-1.177501978,1.6
Sardar Azmoun,Iran,1.141901904,0,10,0.1141901904,-1.141901904,1.0
Sargis Adamyan,FC Köln,0.5121971000000001,0,3,0.1707323666666667,-0.5121971000000001,0.3
Sari Kees,Belgium Women's,0.26958984,0,2,0.13479492,-0.26958984,0.2
Sarina Isabel Calpo Bolden,Philippines Women's,0.21093911,1,1,0.21093911,0.78906089,0.1
Sasa Kalajdzic,Austria,0.470127438,1,6,0.078354573,0.529872562,0.6
Sascha Mölders,Augsburg,0.108957542,0,2,0.054478771,-0.108957542,0.2
Sascha Riether,Schalke 04,0.29933625,0,1,0.29933625,-0.29933625,0.1
Saskia Matheis,SV Werder Bremen,0.3702586505,1,8,0.0462823313125,0.6297413494999999,0.8
Satara Murray,Bristol City WFC,0.122943808,0,2,0.061471904,-0.122943808,0.2
Satara Murray,Liverpool WFC,0.07646794,0,1,0.07646794,-0.07646794,0.1
Saud Abdullah Abdul Hamid,Saudi Arabia,0.017512755,0,1,0.017512755,-0.017512755,0.1
Savannah Marie DeMelo,Racing Louisville FC,6.660985361,5,53,0.12567896907547169,-1.6609853609999998,5.3
Savannah Marie DeMelo,United States Women's,0.6174966,0,3,0.2058322,-0.6174966,0.3
Savannah McCaskill,Angel City,3.854226652,4,41,0.09400552809756098,0.14577334800000008,4.1
Savannah McCaskill,NJ/NY Gotham FC,0.720594681,0,7,0.10294209728571428,-0.720594681,0.7
Saviour Gama,Goa,1.14265124,0,14,0.08161794571428571,-1.14265124,1.4
Savo Milošević,Osasuna,0.121239808,0,2,0.060619904,-0.121239808,0.2
Sayfallah Ltaief,Tunisia,0.14644633,0,1,0.14644633,-0.14644633,0.1
Saîf-Eddine Khaoui,Clermont Foot,0.03028195,0,1,0.03028195,-0.03028195,0.1
Saîf-Eddine Khaoui,Tunisia,0.247185878,0,2,0.123592939,-0.247185878,0.2
Saïdi Ntibazonkiza,Caen,0.252845045,0,3,0.08428168166666666,-0.252845045,0.3
Saïdi Ntibazonkiza,Stade Malherbe Caen,1.626413417,1,18,0.09035630094444444,-0.626413417,1.8
Saúl Basilio Coco-Bassey Oubiña,Equatorial Guinea,0.146210317,0,3,0.04873677233333334,-0.146210317,0.3
Saúl Berjón Pérez,Eibar,6.211164392,4,39,0.15926062543589742,-2.2111643919999997,3.9
Saúl Fernández García,RC Deportivo La Coruña,0.029957041,0,1,0.029957041,-0.029957041,0.1
Saúl Ñíguez Esclapez,Atlético Madrid,5.828256133,8,64,0.091066502078125,2.171743867,6.4
Saúl Ñíguez Esclapez,Rayo Vallecano,0.227658074,0,2,0.113829037,-0.227658074,0.2
Saša Lukić,Serbia,0.12731204499999998,0,2,0.06365602249999999,-0.12731204499999998,0.2
Scarlett Nefer Camberos Becerra,Angel City,4.375257477,1,27,0.1620465732222222,-3.375257477,2.7
Schiandra Yael González Jurado,Panama Women's,0.049399907,0,4,0.01234997675,-0.049399907,0.4
Scott Arfield,Charlotte,0.037890088,0,1,0.037890088,-0.037890088,0.1
