player,team,xG,goals,shots,xG_diff
Ricardo Domingos Barbosa Pereira,OGC Nice,0.25794918,0,4,-0.25794918
Ricardo Gabriel Álvarez,Sampdoria,0.9070458020000001,1,15,0.09295419799999993
Ricardo Guardia Avila,Panama,0.013070213,0,1,-0.013070213
Ricardo Iván Rodríguez Araya,Switzerland,1.018941469,0,12,-1.018941469
Ricardo Iván Rodríguez Araya,Wolfsburg,2.0819555555,2,26,-0.0819555555
Ricardo Izecson dos Santos Leite,AC Milan,1.630423704,1,6,-0.630423704
Ricardo Izecson dos Santos Leite,Real Madrid,0.099294886,0,3,-0.099294886
Ricardo Jorge Luz Horta,Málaga,1.672358703,0,22,-1.672358703
Ricardo Jorge Luz Horta,Portugal,0.47105462,1,3,0.52894538
Ricardo Kishna,Lazio,1.08446363,2,9,0.9155363700000001
Ricardo Martins Guimarães,Mozambique,0.031841937,0,1,-0.031841937
Ricardo Miguel Moreira da Costa,Granada,0.795593001,1,9,0.20440699900000003
Ricardo Miguel Moreira da Costa,Valencia,0.164422407,0,3,-0.164422407
Ricardo Omar Giusti,Argentina,0.09030186,0,1,-0.09030186
Ricardo Pérez de Zabalza Goytre,Real Murcia CF,0.040273156,0,1,-0.040273156
Ricardo Roberto Barreto da Rocha,Brazil,0.05995652,0,1,-0.05995652
Ricardo Rogério de Brito,Brazil,0.082284462,0,4,-0.082284462
Ricardo Rogério de Brito,Napoli,0.316927468,0,6,-0.316927468
Ricardo Wayne Gardner,Bolton Wanderers,0.081210908,0,2,-0.081210908
Ricardo de Oliveira,Real Betis,0.183523688,0,2,-0.183523688
Ricardo de Oliveira,Real Zaragoza,0.4981903975,1,6,0.5018096025000001
Riccardo Calafiori,Italy,0.382336328,0,3,-0.382336328
Riccardo Gagliolo,Carpi,1.1553894094000001,1,15,-0.15538940940000012
Riccardo Meggiorini,Chievo,2.700969358,5,39,2.299030642
Riccardo Montolivo,AC Milan,0.864153556,0,30,-0.864153556
Riccardo Saponara,Empoli,6.467587665,5,73,-1.467587665
Richard Dunne,Manchester City,0.032086767,0,1,-0.032086767
Richard Hughes,Portsmouth,0.043023815,0,2,-0.043023815
Richard Rios Montoya,Colombia,0.316273634,1,8,0.6837263659999999
Richarlison de Andrade,Brazil,1.404637238,3,8,1.595362762
Richie Laryea,Canada,0.306914067,0,6,-0.306914067
Rickie Lambert,West Bromwich Albion,2.050258163,1,14,-1.050258163
Ricky Lallawmawma,Jamshedpur,0.07320394050000001,0,5,-0.07320394050000001
Ricky van Wolfswinkel,Real Betis,2.511885848,1,15,-1.511885848
Ridle Bote Baku,Wolfsburg,0.13714240700000002,0,2,-0.13714240700000002
Rieke Dieckmann,SV Werder Bremen,0.724635082,2,8,1.275364918
Rifat Zhemaletdinov,Russia,0.24309705999999998,0,2,-0.24309705999999998
Rikke Dybdahl,CD Sporting de Huelva,0.26991149000000003,0,2,-0.26991149000000003
Rikke Læntver Sevecke,Denmark Women's,0.17153145,0,1,-0.17153145
Rikke Læntver Sevecke,Everton LFC,0.834239299,0,8,-0.834239299
Rikke Marie Madsen,Denmark Women's,0.706254593,0,6,-0.706254593
Rikke Marie Madsen,Everton LFC,0.468641507,0,3,-0.468641507
Rikke Marie Madsen,North Carolina Courage,0.5462594000000001,1,4,0.45374059999999994
Riko Ueki,Japan Women's,2.477746457,2,11,-0.47774645699999985
Riko Ueki,West Ham United LFC,7.001531563,6,64,-1.0015315630000003
Riley McGree,Australia,0.0631860005,0,3,-0.0631860005
Riley Tanner Rintala,Panama Women's,0.28983852,0,3,-0.28983852
Rimantė Jonušaitė,AC Milan W,0.18768327,0,1,-0.18768327
Rinsola Babajide,Liverpool WFC,4.226637724,5,46,0.7733622760000003
Rinsola Omowunmiajike Babajide,Costa Adeje Tenerife,2.947853728,3,46,0.05214627199999988
Rinsola Omowunmiajike Babajide,Liverpool WFC,0.012650231,0,1,-0.012650231
Rio Antonio Zoba Mavuba,Lille,0.41583332149999996,0,11,-0.41583332149999996
Riola Xhemaili,Switzerland Women's,0.6747326,1,4,0.3252674
Riola Xhemaili,VfL Wolfsburg WFC,0.73483743,1,6,0.26516257
Risa Shimizu,Japan Women's,0.737540172,1,7,0.262459828
Risa Shimizu,West Ham United LFC,0.428078644,1,4,0.571921356
Rita Chikwelu,Nigeria Women's,0.18929851,0,1,-0.18929851
Ritchie De Laet,Leicester City,0.205562746,1,2,0.794437254
Ritsu Doan,Freiburg,0.084770545,1,1,0.915229455
Ritsu Doan,Japan,0.53680968,2,4,1.46319032
Ritwik Kumar Das,Jamshedpur,2.795596779,4,21,1.2044032210000002
Riyad Mahrez,Algeria,0.04265795,0,1,-0.04265795
Riyad Mahrez,Leicester City,11.834651648,17,87,5.1653483520000005
Riza Durmisi,Real Betis,0.084668404,0,2,-0.084668404
Rob Rensenbrink,Netherlands,0.603524222,1,7,0.396475778
Robbie Fowler,Manchester City,0.09982912,0,2,-0.09982912
Robbie Keane,Tottenham Hotspur,0.76046705,1,1,0.23953294999999997
Robbie Kruse,Australia,0.28720132,0,1,-0.28720132
Robbie Kruse,Bayer Leverkusen,0.371081039,0,5,-0.371081039
Robbie Kruse,VfB Stuttgart,0.08671979799999999,0,2,-0.08671979799999999
Robbie Robinson Belmar,Inter Miami,0.53438073,0,1,-0.53438073
Robbie Savage,Birmingham City,0.05383213,0,1,-0.05383213
Robert Acquafresca,Bologna,0.181214017,0,3,-0.181214017
Robert Alfred ''Bobby' Smith,NY Cosmos,0.22286996,0,1,-0.22286996
Robert Andrich,Bayer Leverkusen,1.962285556,4,23,2.0377144439999997
Robert Andrich,Germany,0.37348011000000003,0,7,-0.37348011000000003
Robert Bauer,Ingolstadt,0.08409275699999999,1,5,0.915907243
Robert Berič,Saint-Étienne,2.948600704,3,16,0.05139929600000004
Robert Brady,Norwich City,2.8992246919999998,3,54,0.10077530800000023
Robert Gucher,Frosinone,0.48479031029999997,0,21,-0.48479031029999997
Robert Huth,Leicester City,3.580428575,3,30,-0.580428575
Robert Ibáñez Castro,Granada,0.71478252,0,12,-0.71478252
Robert Kenedy Nunes do Nascimento,Chelsea,0.407138165,1,13,0.592861835
Robert Kenedy Nunes do Nascimento,Granada,0.022604987,0,1,-0.022604987
Robert Lewandowski,Bayern Munich,23.481105479,30,149,6.518894521
Robert Lewandowski,Borussia Dortmund,0.22799413200000002,0,3,-0.22799413200000002
Robert Lewandowski,Poland,6.750563283,6,38,-0.750563283
Robert Pirès,Arsenal,6.62391527,14,56,7.37608473
Robert Pirès,Villarreal,0.297817674,1,4,0.702182326
Robert Skov,Hoffenheim,0.143999677,0,2,-0.143999677
Robert Taylor,Inter Miami,0.37332525299999997,2,5,1.626674747
Roberto Bettega,Juventus,0.49619872400000004,0,5,-0.49619872400000004
Roberto Boninsegna,Inter Milan,0.03546857,0,1,-0.03546857
Roberto Boninsegna,Italy,0.146110552,1,3,0.853889448
Roberto Carlos Fernández Toro,Bolivia,0.017191438,0,1,-0.017191438
Roberto Carlos Montserrat,River Plate,0.044941854,0,1,-0.044941854
Roberto Carlos da Silva,Real Madrid,0.0330545,0,1,-0.0330545
Roberto Chale Olarte,Peru,0.063351138,0,3,-0.063351138
Roberto Crivello,Frosinone,0.179491582,0,3,-0.179491582
Roberto Firmino Barbosa de Oliveira,Brazil,1.8058869480000002,1,6,-0.8058869480000002
Roberto Firmino Barbosa de Oliveira,Liverpool,6.242088718,10,68,3.7579112820000002
Roberto Gagliardini,Atalanta,0.119326752,0,2,-0.119326752
Roberto Galia,Juventus W,0.12327426699999999,0,3,-0.12327426699999999
Roberto Hilbert,Bayer Leverkusen,0.17005113900000002,0,4,-0.17005113900000002
Roberto Inglese,Chievo,3.4974005745,3,35,-0.49740057449999986
Roberto José Rosales Altuve,Málaga,1.00370941,0,21,-1.00370941
Roberto Lago Soto,Celta Vigo,0.05833396,0,1,-0.05833396
Roberto Lago Soto,Getafe,0.117089454,0,4,-0.117089454
Roberto Lopes,Cape Verde Islands,0.07511379,0,1,-0.07511379
Roberto Lopes de Miranda,Brazil,0.065660522,0,2,-0.065660522
Roberto Luis Gaspar de Deus Severo,Recreativo Huelva,0.21653967,0,4,-0.21653967
Roberto Martínez Rípodas,Athletic Club,0.017205665,0,1,-0.017205665
Roberto Maximiliano Pereyra,Juventus,0.711940779,0,10,-0.711940779
Roberto Perfumo,Argentina,0.06736811,0,1,-0.06736811
Roberto Rivelino,Brazil,2.064450876,3,33,0.935549124
Roberto Román Triguero,Rayo Vallecano,0.5336684549999999,1,13,0.46633154500000007
Roberto Soldado Rillo,Getafe,1.963474614,1,11,-0.9634746139999999
Roberto Soldado Rillo,Granada,0.04894014,0,1,-0.04894014
Roberto Soldado Rillo,Osasuna,0.09829143,0,1,-0.09829143
Roberto Soldado Rillo,Valencia,1.648434141,0,10,-1.648434141
Roberto Soldado Rillo,Villarreal,4.45497474,5,42,0.5450252600000001
Roberto Soriano,Sampdoria,4.6982547505,8,54,3.3017452494999997
Roberto Soriano,Villarreal,0.549317587,0,6,-0.549317587
Roberto Suárez Pier,Levante UD,0.038302034,0,1,-0.038302034
Roberto Suárez Pier,RC Deportivo La Coruña,0.48746857,0,1,-0.48746857
Roberto Torres Morales,Osasuna,0.9535379150000001,2,9,1.046462085
Roberto Trashorras Gayoso,Rayo Vallecano,4.555919724,3,44,-1.5559197239999998
Roberto Tricella,Juventus W,0.13706198,0,1,-0.13706198
Roberto Vitiello,Palermo,0.168845234,0,2,-0.168845234
Robin Aime Robert Le Normand,Spain,0.32523981999999996,0,3,-0.32523981999999996
Robin Gosens,Germany,1.11253467,1,6,-0.11253467000000006
Robin Gosens,Union Berlin,0.06398667,0,1,-0.06398667
Robin Hack,Borussia Mönchengladbach,0.17755048,0,1,-0.17755048
Robin Hranáč,Czech Republic,0.41727294000000004,0,2,-0.41727294000000004
Robin Knoche,Wolfsburg,0.653187707,1,3,0.34681229300000005
Robin Lod,Finland,0.18622138800000002,0,2,-0.18622138800000002
Robin Maulun,Bordeaux,0.016671292,0,1,-0.016671292
Robin Quaison,Palermo,1.754612822,1,20,-0.7546128219999999
Robin Quaison,Sweden,0.10185667,0,1,-0.10185667
Robyn Kimberly Moodaly,South Africa Women's,0.028367925,0,1,-0.028367925
Rochharzela Rochharzela,NorthEast United,0.774894318,1,9,0.22510568200000003
Rocío García Fernández,Villarreal,0.27403886299999997,0,4,-0.27403886299999997
Rocío Gálvez Luna,Real Madrid CF W,1.220579199,1,15,-0.2205791989999999
Roderic Filippi,Gazélec Ajaccio,1.02762973,2,15,0.9723702700000001
Roderick Alonso Miller Molina,Panama,0.19889891799999998,0,3,-0.19889891799999998
Rodolfo Bodipo Díaz,Deportivo Alavés,0.5947716,0,1,-0.5947716
Rodolfo Martín Arruabarrena,Boca Juniors,0.1591005,0,1,-0.1591005
Rodrigo Andrés Battaglia,Deportivo Alavés,0.047479134,0,1,-0.047479134
Rodrigo Bentancur Colmán,Uruguay,2.654668849,4,10,1.345331151
Rodrigo Eduardo Echeverría Sáez,Chile,0.290848339,0,4,-0.290848339
Rodrigo Ely,AC Milan,0.13541107000000002,0,2,-0.13541107000000002
Rodrigo Ely,Deportivo Alavés,0.03234172,0,1,-0.03234172
Rodrigo Hernández Cascante,Atlético Madrid,0.13847452,0,1,-0.13847452
Rodrigo Hernández Cascante,Spain,1.2646927639999999,1,10,-0.26469276399999986
Rodrigo Hernández Cascante,Villarreal,0.437051927,0,7,-0.437051927
Rodrigo Javier De Paul,Argentina,0.737391214,0,11,-0.737391214
Rodrigo Javier De Paul,Valencia,0.823348026,0,10,-0.823348026
Rodrigo Moreno Machado,Spain,0.35570391,0,4,-0.35570391
Rodrigo Moreno Machado,Valencia,6.683833326999999,4,53,-2.6838333269999994
Rodrigo Ríos Lozano,Almería,0.058339284,0,2,-0.058339284
Rodrigo Sebastián Aguirre Soto,Udinese,1.33097045,0,9,-1.33097045
Rodrigo Sebastián Palacio,Inter Milan,3.199400038,2,17,-1.1994000379999998
Rodrigue Casimir Ninga,Montpellier,5.102378251,7,43,1.8976217489999998
Rodrygo Silva de Goes,Brazil,2.431054062,0,17,-2.431054062
Roel Brouwers,Borussia Mönchengladbach,0.056049388,0,1,-0.056049388
Rogelio Gabriel Funes Mori,Mexico,0.052168235,0,1,-0.052168235
Roger Claver Assalé Djapone,Leganés,0.032319866,0,1,-0.032319866
Roger García Junyent,Villarreal,0.036966037,0,1,-0.036966037
Roger Martí Salvador,Levante UD,2.310380786,0,23,-2.310380786
Roger Piantoni,France,0.238191365,1,6,0.761808635
Roger de Oliveira Bernardo,Ingolstadt,0.686917041,1,16,0.31308295900000005
Rohit Danu,Hyderabad,1.889516976,2,15,0.1104830240000001
Rohit Kumar,Bengaluru,0.11959869199999999,0,2,-0.11959869199999999
Roland Conde Lamah,Osasuna,0.387470832,0,4,-0.387470832
Roland Sallai,Freiburg,0.081818394,0,1,-0.081818394
Roland Sallai,Hungary,1.204807049,0,16,-1.204807049
Roland Sandberg,Sweden,0.28288542,0,2,-0.28288542
Rolando Aarons,Newcastle United,0.24894492000000001,1,2,0.75105508
Rolando Jorge Pires da Fonseca,Olympique de Marseille,0.7136126,1,7,0.28638739999999996
Romain Alessandrini,Marseille,1.757813329,1,22,-0.757813329
Romain Alessandrini,Olympique de Marseille,2.272428907,4,36,1.727571093
Romain Brégerie,Ingolstadt,1.492063263,0,15,-1.492063263
Romain Danzé,Rennes,0.928284024,0,6,-0.928284024
Romain Del Castillo,Lyon,0.1122514,0,1,-0.1122514
Romain Del Castillo,Stade Brestois,0.054199412,0,1,-0.054199412
Romain Faivre,Lorient,0.146076275,0,2,-0.146076275
Romain Genevois,OGC Nice,0.7438419,1,1,0.25615810000000006
Romain Hamouma,Saint-Étienne,3.246808113,3,38,-0.24680811300000016
Romain Philippoteaux,Lorient,0.714278718,0,14,-0.714278718
Romain Saïss,Angers,1.862838012,2,26,0.1371619879999999
Romain Saïss,Morocco,1.0817328700000002,2,3,0.9182671299999998
Romain Thomas,Angers,1.411917332,2,13,0.588082668
Roman Neustädter,Schalke 04,0.7474519510000001,0,11,-0.7474519510000001
Roman Yaremchuk,Ukraine,1.285705669,3,17,1.714294331
Roman Zobnin,Russia,0.39640001999999996,0,10,-0.39640001999999996
Romano Schmid,Austria,0.08080569,1,1,0.91919431
Romano Schmid,Werder Bremen,0.039297655,0,1,-0.039297655
Romario Andrés Ibarra Mina,Ecuador,0.11349799299999999,0,2,-0.11349799299999999
Romelu Lukaku Menama,Belgium,8.900346434,8,43,-0.9003464339999994
Romelu Lukaku Menama,Everton,18.027666315,18,116,-0.027666315000001163
Romina Stefania Núñez,Argentina Women's,0.286814168,1,2,0.713185832
Romina Stefania Núñez,Real Betis Balompié,0.343330617,0,9,-0.343330617
Rominigue Kouamé N''Guessan,Troyes,0.04265795,0,1,-0.04265795
Román Aureliano Torres Morcillo,Panama,0.83065716,0,4,-0.83065716
Román Fernando Martínez,Tenerife,0.18305194,1,1,0.81694806
Romée Leuchter,Netherlands Women's,0.48809327,2,2,1.51190673
Ronald Federico Araújo da Silva,Barcelona,1.484942645,2,11,0.5150573549999999
Ronald Federico Araújo da Silva,Uruguay,0.10052466500000001,0,3,-0.10052466500000001
Ronaldo Aparecido Rodrigues,Wolfsburg,2.5373956195,0,50,-2.5373956195
Ronaldo Luíz Nazário de Lima,Real Madrid,0.028468948,0,1,-0.028468948
Ronaldo Pompeu da Silva,Empoli,0.1304682854,0,6,-0.1304682854
Ronaldo de Assis Moreira,Barcelona,29.2558691245,33,220,3.7441308755000016
Ronny Heberson Furtado de Araújo,Hertha Berlin,0.058598088,0,2,-0.058598088
Ronny Rodelin,Caen,1.0264520209999999,2,13,0.9735479790000001
Ronny Rodelin,Lille,0.131349187,0,5,-0.131349187
Ronny Rodelin,Stade Malherbe Caen,4.4711826285,8,58,3.5288173714999997
Roozbeh Cheshmi,Iran,0.11599108999999999,1,2,0.88400891
Roque Luis Santa Cruz Cantero,Málaga,0.941964633,2,6,1.058035367
Roque Luis Santa Cruz Cantero,Real Betis,0.063899204,1,1,0.936100796
Roque Mesa Quevedo,Las Palmas,1.607610837,1,34,-0.607610837
Roque Mesa Quevedo,Leganés,0.052426212,0,2,-0.052426212
Roque Mesa Quevedo,Real Valladolid,0.351249795,0,4,-0.351249795
Roque Mesa Quevedo,Sevilla,0.14667238,0,1,-0.14667238
Rory Delap,Southampton,0.183752621,0,3,-0.183752621
Rosa Márquez Baena,Real Betis Balompié,3.962383714,3,36,-0.962383714
Rosa Otermin Abella,Sevilla FC,1.199638322,1,14,-0.19963832199999998
Rosario Francisca María Balmaceda Holley,Chile Women's,0.017543493,0,1,-0.017543493
Roseline Éloissaint,Haiti Women's,0.201888218,0,3,-0.201888218
Rosella Ayane,Bristol City WFC,0.8290444020000001,1,14,0.17095559799999993
Rosella Ayane,Morocco Women's,0.12960726,0,1,-0.12960726
Rosella Ayane,Tottenham Hotspur Women,3.9184043015,1,48,-2.9184043015
Roselord Borgella,Haiti Women's,0.237135111,0,4,-0.237135111
Rosemary Kathleen Lavelle,Manchester City WFC,3.073288685,1,20,-2.073288685
Rosemary Kathleen Lavelle,Seattle Reign,0.960198739,1,12,0.03980126100000003
Rosemary Kathleen Lavelle,United States Women's,1.388415414,3,17,1.611584586
Rosemary Kathleen Lavelle,Washington Spirit,0.060640218,0,2,-0.060640218
Rosie Kmita,West Ham United LFC,0.838841991,1,6,0.161158009
Rosie White,Chicago Red Stars,0.24083237500000002,0,3,-0.24083237500000002
Rosie White,New Zealand Women's,0.20275019449999998,0,3,-0.20275019449999998
Rosinei Adolfo,Real Murcia CF,0.0383587975,0,2,-0.0383587975
Ross Barkley,Everton,8.573074212,8,95,-0.5730742119999999
Ross Barkley,OGC Nice,0.029263597,0,1,-0.029263597
Rowllin Borges,Mumbai City,0.163810694,0,2,-0.163810694
Roy Beerens,Hertha Berlin,0.025141733,0,1,-0.025141733
Roy Keane,Manchester United,0.35914609,0,6,-0.35914609
Roy Krishna,ATK Mohun Bagan,3.065583845,4,20,0.9344161550000001
Roy Krishna,Mohun Bagan Super Giant,3.253287006,3,17,-0.25328700599999987
Royston Ricky Drenthe,Real Madrid,0.040949177,0,1,-0.040949177
Ruben Loftus-Cheek,Chelsea,2.028513583,1,14,-1.028513583
Ruben Loftus-Cheek,England,0.269309527,0,3,-0.269309527
Ruben Vargas,Augsburg,0.012769871,0,1,-0.012769871
Ruben Vargas,Switzerland,2.514688554,2,11,-0.5146885540000001
Rubin Colwill,Wales,0.03420963,0,1,-0.03420963
Ruby Grant,West Ham United LFC,0.304234579,0,2,-0.304234579
Ruby Mace,Birmingham City WFC,1.230767668,2,6,0.7692323320000001
Ruby Mace,Manchester City WFC,0.20374231,0,2,-0.20374231
Rubén Alcaraz Jiménez,Real Valladolid,0.181285602,0,6,-0.181285602
Rubén Castro Martín,Real Betis,19.1423414732,26,122,6.857658526800002
Rubén Duarte Sánchez,Deportivo Alavés,0.20572265,0,3,-0.20572265
Rubén Duarte Sánchez,Espanyol,0.720727004,0,10,-0.720727004
Rubén García Santos,Levante UD,0.668897264,1,17,0.33110273599999995
Rubén García Santos,Osasuna,0.2426014535,0,2,-0.2426014535
Rubén González Rocha,Racing Santander,0.199568026,0,2,-0.199568026
Rubén Gracia Calmache,RC Deportivo La Coruña,0.430798331,0,10,-0.430798331
Rubén Gracia Calmache,Real Zaragoza,0.019526528,0,1,-0.019526528
Rubén Gracia Calmache,Villarreal,0.399627968,2,6,1.600372032
Rubén Hugo Ayala,Argentina,0.030045392,0,1,-0.030045392
Rubén Pardo Gutiérrez,Real Sociedad,2.347720376,0,40,-2.347720376
Rubén Peña Jiménez,Eibar,0.545118547,0,3,-0.545118547
Rubén Rochina Naixes,Granada,3.6324779585,6,79,2.3675220415
Rubén Rochina Naixes,Levante UD,0.38106567,1,7,0.61893433
Rubén Rochina Naixes,Rayo Vallecano,0.073326167,0,3,-0.073326167
Rubén Salvador Pérez Del Mármol,Elche,0.053715347999999996,0,2,-0.053715347999999996
Rubén Salvador Pérez Del Mármol,Getafe,0.039996292,0,2,-0.039996292
Rubén Salvador Pérez Del Mármol,Granada,0.7036331515,0,17,-0.7036331515
Rubén Salvador Pérez Del Mármol,Leganés,0.050975302,0,3,-0.050975302
Rubén Salvador Pérez Del Mármol,RC Deportivo La Coruña,0.018761465,0,1,-0.018761465
Rubén Salvador Pérez Del Mármol,Real Betis,0.03088438,1,2,0.96911562
Rubén Sobrino Pozuelo,Cádiz,0.451684872,0,2,-0.451684872
Rubén Sobrino Pozuelo,Deportivo Alavés,0.365378148,0,5,-0.365378148
Rubén Suárez Estrada,Levante UD,0.05150518,0,1,-0.05150518
Rudi Völler,Germany,0.7619725749999999,1,4,0.23802742500000007
Rudy Gestede,Aston Villa,5.597000951,5,63,-0.5970009510000001
Ruesha Littlejohn,Birmingham City WFC,1.059897468,0,9,-1.059897468
Rui Manuel César Costa,Fiorentina,0.243933,0,2,-0.243933
Rui Pedro dos Santos Patrício,Portugal,0.044307828,0,1,-0.044307828
Rui Zhang,China PR Women's,0.394762017,0,8,-0.394762017
Rumi Utsugi,OL Reign,0.163674512,1,6,0.836325488
Ruslan Malinovskiy,Ukraine,1.785335409,0,12,-1.785335409
Russell Martin,Norwich City,2.054110376,3,19,0.9458896239999999
Ruth Álvarez Bela,Madrid CFF,0.5235022395,0,8,-0.5235022395
Ruud Krol,Ajax,0.057811126000000004,0,2,-0.057811126000000004
Ruud Krol,Netherlands,0.229983613,1,8,0.770016387
Ruud van Nistelrooy,Manchester United,1.257128708,0,5,-1.257128708
Ruud van Nistelrooy,Málaga,0.66310431,0,3,-0.66310431
Ruud van Nistelrooy,Real Madrid,3.345054645,4,14,0.6549453550000002
Ryad Boudebouz,Montpellier,3.187014147,2,54,-1.1870141470000002
Ryad Boudebouz,Real Betis,0.022670262,0,1,-0.022670262
Ryad Boudebouz,Saint-Étienne,0.0739471,0,2,-0.0739471
Ryan Bennett,Norwich City,0.928823091,0,9,-0.928823091
Ryan Bertrand,Southampton,1.433594356,1,13,-0.43359435599999996
Ryan Fraser,Scotland,0.11751447699999999,0,3,-0.11751447699999999
Ryan Gareis,Houston Dash,0.302417343,0,5,-0.302417343
Ryan Giggs,Manchester United,0.5211230695,0,6,-0.5211230695
Ryan Gravenberch,Netherlands,0.073137064,0,2,-0.073137064
Ryan Hollingshead,LAFC,0.11676895000000001,1,3,0.88323105
Ryan Isaac Mendes da Graça,Cape Verde Islands,1.438899783,2,6,0.5611002169999999
Ryan Isaac Mendes da Graça,Lille,0.026182761,0,1,-0.026182761
Ryan Mason,Tottenham Hotspur,1.982158061,1,19,-0.982158061
Ryan Shawcross,Stoke City,0.912323885,0,8,-0.912323885
Ryan Williams,North Carolina Courage,0.19082862,0,2,-0.19082862
Ryder Matos Santos,Carpi,4.0046367015,2,31,-2.0046367015
Ryder Matos Santos,Udinese,0.434509565,0,3,-0.434509565
Rémi Gomis,Nantes,0.406348651,0,5,-0.406348651
Rémi Mulumba,Lorient,0.320329152,0,4,-0.320329152
Rémi Oudin,Bordeaux,0.093137957,0,4,-0.093137957
Rémi Walter,OGC Nice,0.686056087,0,12,-0.686056087
Rémy Cabella,Lille,0.430880234,0,2,-0.430880234
Rémy Cabella,Marseille,1.1896450760000001,1,13,-0.18964507600000013
Rémy Cabella,Olympique de Marseille,3.3149913939999998,4,36,0.6850086060000002
Róbert Boženík,Slovakia,0.144735429,0,3,-0.144735429
Róbert Mak,Slovakia,0.14076689,0,1,-0.14076689
Róbert Mazáň,Celta Vigo,0.01758409,0,1,-0.01758409
Róbson de Souza,Real Madrid,0.221837022,0,5,-0.221837022
Rômulo Souza Orestes Caldeira,Hellas Verona,0.851558727,0,11,-0.851558727
Rúben Diogo Da Silva Neves,Portugal,0.10864336299999999,0,4,-0.10864336299999999
